device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,altimeter_m,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,flightSession
171010,2018-06-29 12:56:31,2018-06-29,12:56:31,SENSORS,,,,,,,,,,,36,276,206,231,374,271,-428,911,
171010,2018-06-29 12:56:32,2018-06-29,12:56:32,GPS,14,3894,57,0,0.7,44.801765,1.611465,275,1,173,36,274,205,236,370,267,-420,909,
171010,2018-06-29 12:56:32,2018-06-29,12:56:32,SENSORS,,,,,,,,,,,36,275,209,235,379,287,-429,898,
171010,2018-06-29 12:56:33,2018-06-29,12:56:33,GPS,14,3894,57,0,0.7,44.801762,1.611467,275,1,166,36,274,208,233,369,267,-418,914,
171010,2018-06-29 12:56:33,2018-06-29,12:56:33,SENSORS,,,,,,,,,,,36,275,204,233,363,271,-418,911,
171010,2018-06-29 12:56:34,2018-06-29,12:56:34,GPS,14,3903,59,0,0.7,44.801762,1.611467,275,0,166,36,274,212,231,368,266,-419,907,
171010,2018-06-29 12:56:34,2018-06-29,12:56:34,SENSORS,,,,,,,,,,,36,275,211,233,368,271,-422,913,
171010,2018-06-29 12:56:35,2018-06-29,12:56:35,GPS,14,3894,57,0,0.7,44.801762,1.611465,275,0,166,36,275,209,235,366,274,-415,901,
171010,2018-06-29 12:56:35,2018-06-29,12:56:35,SENSORS,,,,,,,,,,,36,275,211,237,372,271,-415,906,
171010,2018-06-29 12:56:36,2018-06-29,12:56:36,GPS,14,3891,57,0,0.7,44.801762,1.611465,275,1,159,36,274,209,239,368,273,-422,906,
171010,2018-06-29 12:56:36,2018-06-29,12:56:36,SENSORS,,,,,,,,,,,36,275,210,239,369,271,-417,912,
171010,2018-06-29 12:56:37,2018-06-29,12:56:37,GPS,14,3894,57,0,0.7,44.801758,1.611467,275,1,159,36,274,207,235,372,253,-424,904,
171010,2018-06-29 12:56:37,2018-06-29,12:56:37,SENSORS,,,,,,,,,,,36,274,211,238,362,287,-419,919,
171010,2018-06-29 12:56:38,2018-06-29,12:56:38,GPS,13,3894,57,0,0.8,44.801754,1.611467,275,0,159,36,273,209,235,364,261,-419,917,
171010,2018-06-29 12:56:38,2018-06-29,12:56:38,SENSORS,,,,,,,,,,,36,277,208,235,369,271,-420,915,
171010,2018-06-29 12:56:39,2018-06-29,12:56:39,GPS,13,3894,57,0,0.8,44.801754,1.611467,275,0,159,36,274,206,239,365,260,-418,914,
171010,2018-06-29 12:56:39,2018-06-29,12:56:39,SENSORS,,,,,,,,,,,36,275,208,235,373,271,-416,908,
171010,2018-06-29 12:56:40,2018-06-29,12:56:40,GPS,13,3897,58,0,0.8,44.80175,1.611468,275,1,159,36,274,204,241,371,256,-424,908,
171010,2018-06-29 12:56:40,2018-06-29,12:56:40,SENSORS,,,,,,,,,,,36,275,207,242,361,255,-430,904,
171010,2018-06-29 12:56:41,2018-06-29,12:56:41,GPS,13,3900,58,0,0.8,44.80175,1.611467,275,0,159,36,274,205,236,363,265,-418,919,
171010,2018-06-29 12:56:41,2018-06-29,12:56:41,SENSORS,,,,,,,,,,,36,275,206,236,369,271,-427,912,
171010,2018-06-29 12:56:42,2018-06-29,12:56:42,GPS,13,3897,58,0,0.8,44.80175,1.611465,275,0,159,36,274,201,236,365,263,-418,900,
171010,2018-06-29 12:56:42,2018-06-29,12:56:42,SENSORS,,,,,,,,,,,36,275,205,239,364,255,-428,911,
171010,2018-06-29 12:56:43,2018-06-29,12:56:43,GPS,13,3894,57,0,0.8,44.80175,1.611463,275,0,159,36,274,205,232,371,265,-428,916,
171010,2018-06-29 12:56:43,2018-06-29,12:56:43,SENSORS,,,,,,,,,,,36,275,204,235,368,271,-420,906,
171010,2018-06-29 12:56:44,2018-06-29,12:56:44,GPS,13,3897,58,0,0.8,44.80175,1.611463,275,0,159,36,275,205,235,371,270,-423,916,
171010,2018-06-29 12:56:44,2018-06-29,12:56:44,SENSORS,,,,,,,,,,,36,276,207,233,368,271,-425,905,
171010,2018-06-29 12:56:45,2018-06-29,12:56:45,GPS,13,3900,58,0,0.8,44.80175,1.611463,275,0,159,36,275,204,233,360,263,-421,908,
171010,2018-06-29 12:56:45,2018-06-29,12:56:45,SENSORS,,,,,,,,,,,36,276,207,228,369,271,-422,902,
171010,2018-06-29 12:56:46,2018-06-29,12:56:46,GPS,14,3894,57,0,0.7,44.80175,1.611465,275,0,159,36,274,207,233,376,260,-422,911,
171010,2018-06-29 12:56:46,2018-06-29,12:56:46,SENSORS,,,,,,,,,,,36,275,208,234,374,271,-414,911,
171010,2018-06-29 12:56:47,2018-06-29,12:56:47,GPS,14,3889,57,0,0.7,44.80175,1.611463,275,0,159,36,275,204,235,365,258,-423,902,
171010,2018-06-29 12:56:47,2018-06-29,12:56:47,SENSORS,,,,,,,,,,,36,276,205,231,373,271,-428,910,
171010,2018-06-29 12:56:48,2018-06-29,12:56:48,GPS,14,3894,57,0,0.7,44.80175,1.611462,275,0,159,36,274,205,232,381,258,-422,911,
171010,2018-06-29 12:56:48,2018-06-29,12:56:48,SENSORS,,,,,,,,,,,36,275,207,231,376,271,-419,917,
171010,2018-06-29 12:56:49,2018-06-29,12:56:49,GPS,14,3894,57,0,0.7,44.801746,1.611462,275,0,159,36,274,206,233,373,260,-414,906,
171010,2018-06-29 12:56:49,2018-06-29,12:56:49,SENSORS,,,,,,,,,,,36,275,207,231,374,271,-415,913,
171010,2018-06-29 12:56:50,2018-06-29,12:56:50,GPS,14,3900,58,0,0.7,44.801746,1.611462,275,0,159,36,275,206,229,367,265,-408,921,
171010,2018-06-29 12:56:50,2018-06-29,12:56:50,SENSORS,,,,,,,,,,,36,276,208,231,369,271,-428,902,
171010,2018-06-29 12:56:51,2018-06-29,12:56:51,GPS,14,3889,57,0,0.7,44.801746,1.611462,275,0,159,36,274,209,229,374,266,-418,912,
171010,2018-06-29 12:56:51,2018-06-29,12:56:51,SENSORS,,,,,,,,,,,36,275,211,234,376,271,-417,910,
171010,2018-06-29 12:56:52,2018-06-29,12:56:52,GPS,14,3897,58,0,0.8,44.801746,1.61146,275,0,159,36,274,211,233,368,260,-424,906,
171010,2018-06-29 12:56:52,2018-06-29,12:56:52,SENSORS,,,,,,,,,,,36,275,210,234,362,287,-423,908,
171010,2018-06-29 12:56:53,2018-06-29,12:56:53,GPS,14,3903,59,0,0.7,44.80175,1.611458,275,0,159,36,274,207,238,374,264,-416,909,
171010,2018-06-29 12:56:53,2018-06-29,12:56:53,SENSORS,,,,,,,,,,,36,275,208,236,373,271,-406,902,
171010,2018-06-29 12:56:54,2018-06-29,12:56:54,GPS,13,3894,57,0,0.7,44.80175,1.611458,275,0,159,36,273,204,234,377,254,-413,909,
171010,2018-06-29 12:56:54,2018-06-29,12:56:54,SENSORS,,,,,,,,,,,36,274,203,233,376,271,-430,912,
171010,2018-06-29 12:56:55,2018-06-29,12:56:55,GPS,13,3897,58,0,0.8,44.80175,1.611458,275,0,159,36,274,206,233,379,269,-416,911,
171010,2018-06-29 12:56:55,2018-06-29,12:56:55,SENSORS,,,,,,,,,,,36,275,206,236,373,287,-411,903,
171010,2018-06-29 12:56:56,2018-06-29,12:56:56,GPS,13,3894,57,0,0.8,44.80175,1.611458,275,0,159,36,275,207,234,371,267,-423,911,
171010,2018-06-29 12:56:56,2018-06-29,12:56:56,SENSORS,,,,,,,,,,,36,276,208,235,363,271,-421,912,
171010,2018-06-29 12:56:57,2018-06-29,12:56:57,GPS,13,3894,57,0,0.8,44.80175,1.611458,275,0,159,36,273,206,234,367,282,-423,909,
171010,2018-06-29 12:56:57,2018-06-29,12:56:57,SENSORS,,,,,,,,,,,36,274,206,234,370,271,-421,913,
171010,2018-06-29 12:56:58,2018-06-29,12:56:58,GPS,13,3894,57,0,0.7,44.80175,1.611458,275,0,159,36,275,211,232,363,272,-418,911,
171010,2018-06-29 12:56:58,2018-06-29,12:56:58,SENSORS,,,,,,,,,,,36,276,206,228,359,287,-420,912,
171010,2018-06-29 12:56:59,2018-06-29,12:56:59,GPS,13,3889,57,0,0.7,44.80175,1.611458,275,0,159,36,274,210,230,371,269,-416,908,
171010,2018-06-29 12:56:59,2018-06-29,12:56:59,SENSORS,,,,,,,,,,,36,275,210,233,369,271,-415,912,
171010,2018-06-29 12:57:00,2018-06-29,12:57:00,GPS,13,3897,58,0,0.7,44.80175,1.611458,275,0,159,36,274,208,232,374,270,-426,914,
171010,2018-06-29 12:57:00,2018-06-29,12:57:00,SENSORS,,,,,,,,,,,36,275,207,235,374,271,-415,912,
171010,2018-06-29 12:57:01,2018-06-29,12:57:01,GPS,13,3891,57,0,0.7,44.80175,1.611458,275,0,159,36,275,206,235,363,270,-417,907,
171010,2018-06-29 12:57:01,2018-06-29,12:57:01,SENSORS,,,,,,,,,,,36,276,210,235,369,271,-420,907,
171010,2018-06-29 12:57:02,2018-06-29,12:57:02,GPS,13,3900,58,0,0.7,44.80175,1.611458,275,0,159,36,275,207,235,374,264,-414,908,
171010,2018-06-29 12:57:02,2018-06-29,12:57:02,SENSORS,,,,,,,,,,,36,276,206,233,371,271,-411,902,
171010,2018-06-29 12:57:03,2018-06-29,12:57:03,GPS,13,3897,58,0,0.7,44.80175,1.611458,275,0,159,36,274,212,237,376,259,-410,917,
171010,2018-06-29 12:57:03,2018-06-29,12:57:03,SENSORS,,,,,,,,,,,36,275,214,235,371,271,-410,912,
171010,2018-06-29 12:57:04,2018-06-29,12:57:04,GPS,13,3897,58,0,0.7,44.80175,1.611458,275,0,159,36,275,210,241,366,266,-403,909,
171010,2018-06-29 12:57:04,2018-06-29,12:57:04,SENSORS,,,,,,,,,,,36,276,208,240,371,255,-414,913,
171010,2018-06-29 12:57:05,2018-06-29,12:57:05,GPS,13,3897,58,0,0.7,44.80175,1.611457,275,0,159,36,274,211,237,377,262,-423,910,
171010,2018-06-29 12:57:05,2018-06-29,12:57:05,SENSORS,,,,,,,,,,,36,275,207,235,364,287,-409,916,
171010,2018-06-29 12:57:06,2018-06-29,12:57:06,GPS,13,3891,57,0,0.7,44.80175,1.611457,275,0,159,36,274,208,238,369,250,-412,920,
171010,2018-06-29 12:57:06,2018-06-29,12:57:06,SENSORS,,,,,,,,,,,36,275,213,237,371,271,-420,903,
171010,2018-06-29 12:57:07,2018-06-29,12:57:07,GPS,13,3891,57,0,0.7,44.80175,1.611457,275,0,159,36,274,215,228,379,263,-397,915,
171010,2018-06-29 12:57:07,2018-06-29,12:57:07,SENSORS,,,,,,,,,,,36,275,211,233,376,271,-406,914,
171010,2018-06-29 12:57:08,2018-06-29,12:57:08,GPS,13,3897,58,0,0.7,44.80175,1.611457,275,0,159,36,275,208,229,369,261,-405,915,
171010,2018-06-29 12:57:08,2018-06-29,12:57:08,SENSORS,,,,,,,,,,,36,276,207,234,385,287,-404,916,
171010,2018-06-29 12:57:09,2018-06-29,12:57:09,GPS,13,3894,57,0,0.7,44.80175,1.611458,275,0,159,36,274,212,233,373,261,-399,919,
171010,2018-06-29 12:57:09,2018-06-29,12:57:09,SENSORS,,,,,,,,,,,36,275,206,234,375,271,-409,920,
171010,2018-06-29 12:57:10,2018-06-29,12:57:10,GPS,13,3891,57,0,0.7,44.80175,1.611458,275,0,159,36,274,215,232,379,267,-399,904,
171010,2018-06-29 12:57:10,2018-06-29,12:57:10,SENSORS,,,,,,,,,,,36,276,209,234,366,271,-409,917,
171010,2018-06-29 12:57:11,2018-06-29,12:57:11,GPS,13,3894,57,0,0.7,44.80175,1.611458,275,0,159,36,275,209,234,375,265,-411,915,
171010,2018-06-29 12:57:11,2018-06-29,12:57:11,SENSORS,,,,,,,,,,,36,276,207,233,372,271,-400,919,
171010,2018-06-29 12:57:12,2018-06-29,12:57:12,GPS,13,3891,57,0,0.7,44.80175,1.611457,275,0,159,36,275,211,233,368,268,-408,910,
171010,2018-06-29 12:57:12,2018-06-29,12:57:12,SENSORS,,,,,,,,,,,36,276,211,230,379,287,-403,917,
171010,2018-06-29 12:57:13,2018-06-29,12:57:13,GPS,13,3900,58,0,0.7,44.80175,1.611457,275,0,159,36,275,209,232,373,258,-409,912,
171010,2018-06-29 12:57:13,2018-06-29,12:57:13,SENSORS,,,,,,,,,,,36,276,208,237,373,271,-405,922,
171010,2018-06-29 12:57:14,2018-06-29,12:57:14,GPS,13,3900,58,0,0.7,44.80175,1.611457,275,0,159,36,273,211,230,377,267,-409,917,
171010,2018-06-29 12:57:14,2018-06-29,12:57:14,SENSORS,,,,,,,,,,,36,274,214,227,366,271,-412,912,
171010,2018-06-29 12:57:15,2018-06-29,12:57:15,GPS,13,3897,58,0,0.7,44.80175,1.611457,275,0,159,36,276,211,232,373,263,-400,918,
171010,2018-06-29 12:57:15,2018-06-29,12:57:15,SENSORS,,,,,,,,,,,36,277,208,233,375,271,-402,916,
171010,2018-06-29 12:57:16,2018-06-29,12:57:16,GPS,13,3889,57,0,0.7,44.80175,1.611457,275,0,159,36,274,207,234,375,253,-404,917,
171010,2018-06-29 12:57:16,2018-06-29,12:57:16,SENSORS,,,,,,,,,,,36,275,208,230,371,271,-412,925,
171010,2018-06-29 12:57:17,2018-06-29,12:57:17,GPS,13,3897,58,0,0.7,44.80175,1.611458,275,0,159,36,274,209,233,378,268,-407,910,
171010,2018-06-29 12:57:17,2018-06-29,12:57:17,SENSORS,,,,,,,,,,,36,275,212,226,373,271,-402,916,
171010,2018-06-29 12:57:18,2018-06-29,12:57:18,GPS,13,3894,57,0,0.7,44.80175,1.611458,275,0,159,36,274,210,229,371,274,-407,911,
171010,2018-06-29 12:57:18,2018-06-29,12:57:18,SENSORS,,,,,,,,,,,36,275,214,229,370,287,-417,912,
171010,2018-06-29 12:57:19,2018-06-29,12:57:19,GPS,14,3897,58,0,0.7,44.80175,1.611458,275,0,159,36,274,209,235,377,271,-407,913,
171010,2018-06-29 12:57:19,2018-06-29,12:57:19,SENSORS,,,,,,,,,,,36,275,208,235,384,271,-406,911,
171010,2018-06-29 12:57:20,2018-06-29,12:57:20,GPS,14,3894,57,0,0.7,44.80175,1.611458,275,0,159,36,275,210,237,382,273,-395,912,
171010,2018-06-29 12:57:20,2018-06-29,12:57:20,SENSORS,,,,,,,,,,,36,276,210,235,376,271,-408,920,
171010,2018-06-29 12:57:21,2018-06-29,12:57:21,GPS,14,3891,57,0,0.7,44.80175,1.611458,275,0,159,36,274,208,231,373,269,-402,927,
171010,2018-06-29 12:57:21,2018-06-29,12:57:21,SENSORS,,,,,,,,,,,36,275,215,237,366,287,-405,927,
171010,2018-06-29 12:57:22,2018-06-29,12:57:22,GPS,14,3891,57,0,0.7,44.80175,1.611458,275,0,159,36,276,212,232,371,274,-405,906,
171010,2018-06-29 12:57:22,2018-06-29,12:57:22,SENSORS,,,,,,,,,,,36,277,207,232,364,271,-397,921,
171010,2018-06-29 12:57:23,2018-06-29,12:57:23,GPS,14,3894,57,0,0.7,44.80175,1.611458,275,0,159,36,275,211,229,370,268,-390,926,
171010,2018-06-29 12:57:23,2018-06-29,12:57:23,SENSORS,,,,,,,,,,,36,276,212,230,377,287,-401,911,
171010,2018-06-29 12:57:24,2018-06-29,12:57:24,GPS,14,3894,57,0,0.7,44.80175,1.611458,275,0,159,36,273,211,236,370,275,-394,914,
171010,2018-06-29 12:57:24,2018-06-29,12:57:24,SENSORS,,,,,,,,,,,36,274,210,237,370,271,-404,910,
171010,2018-06-29 12:57:25,2018-06-29,12:57:25,GPS,14,3897,58,0,0.7,44.80175,1.61146,275,0,159,36,274,210,235,369,265,-407,921,
171010,2018-06-29 12:57:25,2018-06-29,12:57:25,SENSORS,,,,,,,,,,,36,275,209,236,355,271,-402,919,
171010,2018-06-29 12:57:26,2018-06-29,12:57:26,GPS,14,3891,57,0,0.7,44.80175,1.611462,275,0,159,36,274,210,239,373,264,-413,913,
171010,2018-06-29 12:57:26,2018-06-29,12:57:26,SENSORS,,,,,,,,,,,36,275,214,240,377,271,-400,920,
171010,2018-06-29 12:57:27,2018-06-29,12:57:27,GPS,14,3891,57,0,0.7,44.80175,1.611462,275,0,159,36,274,213,239,377,263,-398,922,
171010,2018-06-29 12:57:27,2018-06-29,12:57:27,SENSORS,,,,,,,,,,,36,275,212,235,382,271,-398,917,
171010,2018-06-29 12:57:28,2018-06-29,12:57:28,GPS,14,3897,58,0,0.7,44.80175,1.611462,275,0,159,36,275,214,235,379,266,-408,923,
171010,2018-06-29 12:57:28,2018-06-29,12:57:28,SENSORS,,,,,,,,,,,36,276,217,240,378,287,-405,921,
171010,2018-06-29 12:57:29,2018-06-29,12:57:29,GPS,14,3897,58,0,0.8,44.80175,1.611462,275,0,159,36,275,216,242,378,260,-397,924,
171010,2018-06-29 12:57:29,2018-06-29,12:57:29,SENSORS,,,,,,,,,,,36,276,213,241,377,271,-402,914,
171010,2018-06-29 12:57:30,2018-06-29,12:57:30,GPS,14,3891,57,0,0.7,44.80175,1.611463,275,0,159,36,274,210,239,376,266,-406,918,
171010,2018-06-29 12:57:30,2018-06-29,12:57:30,SENSORS,,,,,,,,,,,36,275,208,239,378,271,-391,909,
171010,2018-06-29 12:57:31,2018-06-29,12:57:31,GPS,14,3894,57,0,0.7,44.80175,1.611463,275,0,159,36,274,216,239,378,263,-395,921,
171010,2018-06-29 12:57:31,2018-06-29,12:57:31,SENSORS,,,,,,,,,,,36,275,217,236,384,271,-391,923,
171010,2018-06-29 12:57:32,2018-06-29,12:57:32,GPS,14,3897,58,0,0.7,44.80175,1.611463,275,0,159,36,275,219,234,379,264,-396,923,
171010,2018-06-29 12:57:32,2018-06-29,12:57:32,SENSORS,,,,,,,,,,,36,276,208,235,387,271,-392,923,
171010,2018-06-29 12:57:33,2018-06-29,12:57:33,GPS,14,3891,57,0,0.7,44.80175,1.611463,275,0,159,36,274,213,242,387,261,-405,922,
171010,2018-06-29 12:57:33,2018-06-29,12:57:33,SENSORS,,,,,,,,,,,36,275,218,240,388,287,-397,922,
171010,2018-06-29 12:57:34,2018-06-29,12:57:34,GPS,14,3894,57,0,0.7,44.80175,1.611463,275,0,159,36,274,218,239,387,256,-394,924,
171010,2018-06-29 12:57:34,2018-06-29,12:57:34,SENSORS,,,,,,,,,,,36,275,214,242,385,255,-398,921,
171010,2018-06-29 12:57:35,2018-06-29,12:57:35,GPS,14,3894,57,0,0.7,44.80175,1.611463,275,0,159,36,274,214,236,383,257,-390,935,
171010,2018-06-29 12:57:35,2018-06-29,12:57:35,SENSORS,,,,,,,,,,,36,275,213,239,383,271,-397,921,
171010,2018-06-29 12:57:36,2018-06-29,12:57:36,GPS,14,3894,57,0,0.7,44.80175,1.611465,275,0,159,36,275,217,237,383,265,-388,922,
171010,2018-06-29 12:57:36,2018-06-29,12:57:36,SENSORS,,,,,,,,,,,36,276,217,237,380,255,-396,923,
171010,2018-06-29 12:57:37,2018-06-29,12:57:37,GPS,14,3897,58,0,0.7,44.80175,1.611465,275,0,159,36,274,216,237,388,263,-395,916,
171010,2018-06-29 12:57:37,2018-06-29,12:57:37,SENSORS,,,,,,,,,,,36,275,216,236,379,255,-409,925,
171010,2018-06-29 12:57:38,2018-06-29,12:57:38,GPS,14,3900,58,0,0.7,44.80175,1.611465,275,0,159,36,275,215,237,385,279,-394,916,
171010,2018-06-29 12:57:38,2018-06-29,12:57:38,SENSORS,,,,,,,,,,,36,276,214,239,382,271,-394,922,
171010,2018-06-29 12:57:39,2018-06-29,12:57:39,GPS,14,3894,57,0,0.7,44.80175,1.611467,275,0,159,36,275,213,241,383,251,-401,923,
171010,2018-06-29 12:57:39,2018-06-29,12:57:39,SENSORS,,,,,,,,,,,36,276,215,234,374,271,-393,926,
171010,2018-06-29 12:57:40,2018-06-29,12:57:40,GPS,14,3897,58,0,0.7,44.80175,1.611467,275,0,159,36,275,207,239,369,261,-410,909,
171010,2018-06-29 12:57:40,2018-06-29,12:57:40,SENSORS,,,,,,,,,,,36,276,212,244,371,271,-414,923,
171010,2018-06-29 12:57:41,2018-06-29,12:57:41,GPS,14,3894,57,0,0.7,44.80175,1.611465,275,0,159,36,274,210,246,371,259,-421,914,
171010,2018-06-29 12:57:41,2018-06-29,12:57:41,SENSORS,,,,,,,,,,,36,275,212,251,365,255,-417,918,
171010,2018-06-29 12:57:42,2018-06-29,12:57:42,GPS,14,3891,57,0,0.7,44.80175,1.611465,275,0,159,36,275,214,256,365,245,-418,913,
171010,2018-06-29 12:57:42,2018-06-29,12:57:42,SENSORS,,,,,,,,,,,36,276,210,259,372,255,-428,909,
171010,2018-06-29 12:57:43,2018-06-29,12:57:43,GPS,14,3894,57,0,0.8,44.801754,1.611465,275,0,159,36,275,221,260,381,245,-403,920,
171010,2018-06-29 12:57:43,2018-06-29,12:57:43,SENSORS,,,,,,,,,,,36,276,224,265,381,239,-404,926,
171010,2018-06-29 12:57:44,2018-06-29,12:57:44,GPS,14,3894,57,0,0.8,44.801754,1.611463,275,0,159,36,275,286,300,437,212,-349,923,
171010,2018-06-29 12:57:44,2018-06-29,12:57:44,SENSORS,,,,,,,,,,,36,277,298,312,442,255,-344,940,
171010,2018-06-29 12:57:45,2018-06-29,12:57:45,GPS,14,3897,58,0,0.8,44.801758,1.611465,275,0,159,36,276,353,383,455,205,-329,968,
171010,2018-06-29 12:57:45,2018-06-29,12:57:45,SENSORS,,,,,,,,,,,36,276,347,377,455,239,-382,946,
171010,2018-06-29 12:57:46,2018-06-29,12:57:46,GPS,14,3900,58,0,0.8,44.801754,1.611465,275,0,159,36,275,334,366,455,251,-375,934,
171010,2018-06-29 12:57:46,2018-06-29,12:57:46,SENSORS,,,,,,,,,,,36,275,338,367,457,255,-379,938,
171010,2018-06-29 12:57:47,2018-06-29,12:57:47,GPS,14,3891,57,0,0.7,44.801754,1.611465,275,0,159,36,275,329,360,460,258,-397,923,
171010,2018-06-29 12:57:47,2018-06-29,12:57:47,SENSORS,,,,,,,,,,,36,276,334,363,456,271,-399,919,
171010,2018-06-29 12:57:48,2018-06-29,12:57:48,GPS,14,3897,58,0,0.7,44.801754,1.611465,275,0,159,36,274,514,285,535,805,-153,617,
171010,2018-06-29 12:57:48,2018-06-29,12:57:48,SENSORS,,,,,,,,,,,36,275,558,348,531,79,-990,1480,
171010,2018-06-29 12:57:49,2018-06-29,12:57:49,GPS,14,3889,57,0,0.7,44.801754,1.611465,275,0,159,36,275,569,281,530,833,-342,932,
171010,2018-06-29 12:57:49,2018-06-29,12:57:49,SENSORS,,,,,,,,,,,36,276,585,273,548,479,-69,1038,
171010,2018-06-29 12:57:50,2018-06-29,12:57:50,GPS,14,3886,56,0,0.7,44.801758,1.611463,275,0,159,36,276,564,311,537,346,-3,949,
171010,2018-06-29 12:57:50,2018-06-29,12:57:50,SENSORS,,,,,,,,,,,36,277,575,336,533,191,66,1000,
171010,2018-06-29 12:57:51,2018-06-29,12:57:51,GPS,14,3894,57,0,0.7,44.801758,1.611462,275,0,159,36,276,469,280,528,372,24,966,
171010,2018-06-29 12:57:51,2018-06-29,12:57:51,SENSORS,,,,,,,,,,,36,277,467,286,525,368,22,979,
171010,2018-06-29 12:57:52,2018-06-29,12:57:52,GPS,14,3894,57,0,0.7,44.801762,1.611462,275,0,159,36,275,462,318,523,286,-3,988,
171010,2018-06-29 12:57:52,2018-06-29,12:57:52,SENSORS,,,,,,,,,,,36,276,455,318,520,322,57,955,
171010,2018-06-29 12:57:53,2018-06-29,12:57:53,GPS,14,3891,57,0,0.7,44.801762,1.611458,275,0,159,36,276,464,343,503,225,6,1007,
171010,2018-06-29 12:57:53,2018-06-29,12:57:53,SENSORS,,,,,,,,,,,36,277,463,343,523,243,7,1004,
171010,2018-06-29 12:57:54,2018-06-29,12:57:54,GPS,14,3900,58,0,0.7,44.801762,1.611458,275,0,159,36,276,443,343,521,252,-41,981,
171010,2018-06-29 12:57:54,2018-06-29,12:57:54,SENSORS,,,,,,,,,,,36,277,436,350,505,255,-17,1009,
171010,2018-06-29 12:57:55,2018-06-29,12:57:55,GPS,14,3889,57,0,0.7,44.801762,1.611458,275,0,159,36,276,487,319,523,342,53,999,
171010,2018-06-29 12:57:55,2018-06-29,12:57:55,SENSORS,,,,,,,,,,,36,277,517,330,536,369,79,958,
171010,2018-06-29 12:57:56,2018-06-29,12:57:56,GPS,14,3891,57,0,0.7,44.801762,1.61146,275,0,159,36,276,455,369,511,180,-8,1043,
171010,2018-06-29 12:57:56,2018-06-29,12:57:56,SENSORS,,,,,,,,,,,36,277,436,363,499,175,-76,1012,
171010,2018-06-29 12:57:57,2018-06-29,12:57:57,GPS,14,3900,58,0,0.7,44.801762,1.61146,275,0,159,36,276,393,359,492,197,-133,1013,
171010,2018-06-29 12:57:57,2018-06-29,12:57:57,SENSORS,,,,,,,,,,,36,277,392,355,492,207,-127,1012,
171010,2018-06-29 12:57:58,2018-06-29,12:57:58,GPS,14,3897,58,0,0.7,44.801762,1.61146,275,0,159,36,275,363,350,478,198,-206,991,
171010,2018-06-29 12:57:58,2018-06-29,12:57:58,SENSORS,,,,,,,,,,,36,276,353,354,468,223,-245,986,
171010,2018-06-29 12:57:59,2018-06-29,12:57:59,GPS,14,3889,57,0,0.7,44.801762,1.611458,275,0,159,36,275,413,345,502,113,-149,1019,
171010,2018-06-29 12:57:59,2018-06-29,12:57:59,SENSORS,,,,,,,,,,,36,276,411,341,503,255,-43,1015,
171010,2018-06-29 12:58:00,2018-06-29,12:58:00,GPS,14,3897,58,0,0.7,44.801762,1.611458,275,0,159,36,278,442,344,516,254,-69,994,
171010,2018-06-29 12:58:00,2018-06-29,12:58:00,SENSORS,,,,,,,,,,,36,279,448,341,515,287,-28,1034,
171010,2018-06-29 12:58:01,2018-06-29,12:58:01,GPS,14,3889,57,0,0.7,44.801762,1.611458,275,0,159,36,277,495,381,516,229,-98,1032,
171010,2018-06-29 12:58:01,2018-06-29,12:58:01,SENSORS,,,,,,,,,,,36,278,510,408,519,207,-94,1038,
171010,2018-06-29 12:58:02,2018-06-29,12:58:02,GPS,14,3886,56,0,0.7,44.801762,1.611458,275,0,159,36,276,461,398,506,153,-46,1018,
171010,2018-06-29 12:58:02,2018-06-29,12:58:02,SENSORS,,,,,,,,,,,36,277,453,397,505,175,-53,1031,
171010,2018-06-29 12:58:03,2018-06-29,12:58:03,GPS,14,3891,57,0,0.7,44.801762,1.611458,275,0,159,36,276,426,377,502,131,-64,1023,
171010,2018-06-29 12:58:03,2018-06-29,12:58:03,SENSORS,,,,,,,,,,,36,277,428,381,501,191,-102,1002,
171010,2018-06-29 12:58:04,2018-06-29,12:58:04,GPS,14,3889,57,0,0.7,44.801762,1.611458,275,0,159,36,275,498,373,514,169,214,1173,
171010,2018-06-29 12:58:04,2018-06-29,12:58:04,SENSORS,,,,,,,,,,,36,276,490,358,519,383,-182,955,
171010,2018-06-29 12:58:05,2018-06-29,12:58:05,GPS,14,3897,58,0,0.7,44.801762,1.61146,275,0,159,36,274,560,424,520,-50,257,1143,
171010,2018-06-29 12:58:05,2018-06-29,12:58:05,SENSORS,,,,,,,,,,,36,275,547,416,508,93,293,939,
171010,2018-06-29 12:58:06,2018-06-29,12:58:06,GPS,14,3897,58,0,0.7,44.801762,1.61146,275,0,159,36,276,453,406,498,9,70,1030,
171010,2018-06-29 12:58:06,2018-06-29,12:58:06,SENSORS,,,,,,,,,,,36,277,442,404,497,-73,70,1081,
171010,2018-06-29 12:58:07,2018-06-29,12:58:07,GPS,14,3897,58,0,0.7,44.801762,1.611462,275,0,159,36,274,460,306,530,107,241,1082,
171010,2018-06-29 12:58:07,2018-06-29,12:58:07,SENSORS,,,,,,,,,,,36,275,451,306,520,-12,222,1042,
