device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
180089,2018-06-27 09:14:20,2018-06-27,09:14:20,GPS,7,4181,100,0,1.1,44.801605000000002,1.611770000000000,260,0,35,42,-2032,2504,757,18,-19,1054,
180089,2018-06-27 09:14:20,2018-06-27,09:14:20,SENSORS,,,,,,,,,,,42,-2032,-1591,761,31,-17,1039,
180089,2018-06-27 09:14:21,2018-06-27,09:14:21,GPS,7,4181,100,0,1.1,44.801608999999999,1.611770000000000,261,0,27,42,-2028,2506,764,16,-29,1037,
180089,2018-06-27 09:14:21,2018-06-27,09:14:21,SENSORS,,,,,,,,,,,42,-2024,-1587,765,15,-22,1023,
180089,2018-06-27 09:14:22,2018-06-27,09:14:22,GPS,7,4178,100,0,1.1,44.801608999999999,1.611765000000000,261,0,320,42,-2029,2498,766,14,-26,1042,
180089,2018-06-27 09:14:22,2018-06-27,09:14:22,SENSORS,,,,,,,,,,,42,-2031,-1601,763,31,-18,1055,
180089,2018-06-27 09:14:23,2018-06-27,09:14:23,GPS,7,4175,100,0,1.1,44.801605000000002,1.611767000000000,261,0,135,42,-2036,2493,761,17,-20,1080,
180089,2018-06-27 09:14:23,2018-06-27,09:14:23,SENSORS,,,,,,,,,,,42,-2037,-1599,757,15,-26,1023,
180089,2018-06-27 09:14:24,2018-06-27,09:14:24,GPS,7,4178,100,0,1.1,44.801608999999999,1.611770000000000,261,0,41,42,-2032,2494,761,14,-18,1049,
180089,2018-06-27 09:14:24,2018-06-27,09:14:24,SENSORS,,,,,,,,,,,42,-2035,-1601,765,31,-28,1055,
180089,2018-06-27 09:14:25,2018-06-27,09:14:25,GPS,7,4178,100,1,1.1,44.801608999999999,1.611767000000000,261,0,103,42,-2036,2500,763,15,-14,1040,
180089,2018-06-27 09:14:25,2018-06-27,09:14:25,SENSORS,,,,,,,,,,,42,-2034,-1597,763,31,-22,1039,
180089,2018-06-27 09:14:26,2018-06-27,09:14:26,GPS,7,4184,100,1,1.1,44.801608999999999,1.611760000000000,261,0,87,42,-2039,2498,768,14,-29,1050,
180089,2018-06-27 09:14:26,2018-06-27,09:14:26,SENSORS,,,,,,,,,,,42,-2034,-1598,765,15,-25,1055,
180089,2018-06-27 09:14:27,2018-06-27,09:14:27,GPS,7,4175,100,0,1.1,44.801613000000003,1.611758000000000,261,0,48,42,-2038,2498,755,15,-23,1041,
180089,2018-06-27 09:14:27,2018-06-27,09:14:27,SENSORS,,,,,,,,,,,42,-2037,-1597,767,15,-15,1055,
180089,2018-06-27 09:14:28,2018-06-27,09:14:28,GPS,7,4181,100,1,1.1,44.801613000000003,1.611755000000000,261,0,15,42,-2038,2493,768,14,-20,1038,
180089,2018-06-27 09:14:28,2018-06-27,09:14:28,SENSORS,,,,,,,,,,,42,-2036,-1605,763,31,-20,1039,
180089,2018-06-27 09:14:29,2018-06-27,09:14:29,GPS,7,4178,100,0,1.1,44.801617000000000,1.611748000000000,261,0,325,42,-2034,2495,765,15,-24,1037,
180089,2018-06-27 09:14:29,2018-06-27,09:14:29,SENSORS,,,,,,,,,,,42,-2033,-1599,763,31,-18,1055,
180089,2018-06-27 09:14:30,2018-06-27,09:14:30,GPS,7,4181,100,0,1.1,44.801617000000000,1.611745000000000,261,0,299,42,-2037,2490,757,11,-12,1040,
180089,2018-06-27 09:14:30,2018-06-27,09:14:30,SENSORS,,,,,,,,,,,42,-2038,-1603,768,15,-26,1055,
180089,2018-06-27 09:14:31,2018-06-27,09:14:31,GPS,7,4178,100,1,1.1,44.801617000000000,1.611745000000000,261,0,199,42,-2033,2493,762,12,-25,1043,
180089,2018-06-27 09:14:31,2018-06-27,09:14:31,SENSORS,,,,,,,,,,,42,-2032,-1601,761,31,-16,1055,
180089,2018-06-27 09:14:32,2018-06-27,09:14:32,GPS,7,4175,100,1,1.1,44.801617000000000,1.611742000000000,261,0,240,42,-2034,2494,765,18,-25,1032,
180089,2018-06-27 09:14:32,2018-06-27,09:14:32,SENSORS,,,,,,,,,,,42,-2033,-1601,769,15,-21,1039,
180089,2018-06-27 09:14:33,2018-06-27,09:14:33,GPS,7,4181,100,1,1.1,44.801613000000003,1.611745000000000,261,0,144,42,-2035,2497,774,14,-19,1028,
180089,2018-06-27 09:14:33,2018-06-27,09:14:33,SENSORS,,,,,,,,,,,42,-2032,-1601,772,15,-11,1039,
180089,2018-06-27 09:14:34,2018-06-27,09:14:34,GPS,7,4178,100,0,1.1,44.801613000000003,1.611747000000000,261,0,113,42,-2032,2495,770,17,-20,1036,
180089,2018-06-27 09:14:34,2018-06-27,09:14:34,SENSORS,,,,,,,,,,,42,-2032,-1601,768,15,-25,1055,
180089,2018-06-27 09:14:35,2018-06-27,09:14:35,GPS,7,4181,100,1,1.1,44.801617000000000,1.611745000000000,261,0,56,42,-2032,2493,768,25,-22,1045,
180089,2018-06-27 09:14:35,2018-06-27,09:14:35,SENSORS,,,,,,,,,,,42,-2035,-1601,760,15,-24,1039,
180089,2018-06-27 09:14:36,2018-06-27,09:14:36,GPS,7,4178,100,1,1.1,44.801617000000000,1.611743000000000,261,0,13,42,-2035,2496,764,14,-23,1026,
