device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,flightSession
180087,2018-06-30 12:43:03,2018-06-30,12:43:03,GPS,9,3805,37,0,1,44.801765,1.611135,266,0,231,62,-363,-120,-662,-715,-1700,1872,
180087,2018-06-30 12:43:03,2018-06-30,12:43:03,SENSORS,,,,,,,,,,,62,-335,-145,-636,383,-157,-177,
180087,2018-06-30 12:43:04,2018-06-30,12:43:04,GPS,9,3802,36,0,1,44.801777,1.611128,266,0,284,62,-356,2,-597,-176,-614,1011,
180087,2018-06-30 12:43:04,2018-06-30,12:43:04,SENSORS,,,,,,,,,,,62,-348,31,-595,-257,-485,1103,
180087,2018-06-30 12:43:05,2018-06-30,12:43:05,GPS,9,3799,35,0,1,44.801777,1.611125,266,0,286,62,-264,60,-503,354,-292,1175,
180087,2018-06-30 12:43:05,2018-06-30,12:43:05,SENSORS,,,,,,,,,,,61,-237,58,-481,-209,-171,1167,
180087,2018-06-30 12:43:06,2018-06-30,12:43:06,GPS,9,3802,36,0,1,44.801773,1.611128,266,0,232,61,-356,57,-595,-164,-463,973,
180087,2018-06-30 12:43:06,2018-06-30,12:43:06,SENSORS,,,,,,,,,,,61,-357,60,-613,-65,-403,943,
180087,2018-06-30 12:43:07,2018-06-30,12:43:07,GPS,9,3807,38,2,1,44.801773,1.611127,266,0,233,61,-390,72,-655,-79,-584,843,
180087,2018-06-30 12:43:07,2018-06-30,12:43:07,SENSORS,,,,,,,,,,,61,-394,71,-663,-81,-591,863,
180087,2018-06-30 12:43:08,2018-06-30,12:43:08,GPS,9,3802,36,2,1,44.801773,1.611128,266,0,225,61,-400,84,-684,-114,-614,849,
180087,2018-06-30 12:43:08,2018-06-30,12:43:08,SENSORS,,,,,,,,,,,61,-401,87,-677,-129,-602,847,
180087,2018-06-30 12:43:09,2018-06-30,12:43:09,GPS,9,3805,37,1,1,44.801773,1.611127,266,0,211,61,-408,83,-703,-123,-630,829,
180087,2018-06-30 12:43:09,2018-06-30,12:43:09,SENSORS,,,,,,,,,,,61,-407,78,-691,-113,-635,847,
180087,2018-06-30 12:43:10,2018-06-30,12:43:10,GPS,10,3802,36,1,0.9,44.801777,1.611123,266,0,296,61,-407,79,-697,-128,-645,828,
180087,2018-06-30 12:43:10,2018-06-30,12:43:10,SENSORS,,,,,,,,,,,61,-409,83,-697,-113,-625,831,
180087,2018-06-30 12:43:11,2018-06-30,12:43:11,GPS,10,3802,36,1,0.9,44.801777,1.611123,266,0,208,61,-407,77,-689,-133,-639,834,
180087,2018-06-30 12:43:11,2018-06-30,12:43:11,SENSORS,,,,,,,,,,,61,-411,72,-716,-145,-661,847,
180087,2018-06-30 12:43:12,2018-06-30,12:43:12,GPS,10,3805,37,0,0.9,44.801781,1.611123,266,0,255,61,-410,76,-685,-131,-645,821,
180087,2018-06-30 12:43:12,2018-06-30,12:43:12,SENSORS,,,,,,,,,,,61,-411,83,-685,-129,-642,799,
180087,2018-06-30 12:43:13,2018-06-30,12:43:13,GPS,10,3799,35,0,1,44.801781,1.611127,267,0,275,61,-418,78,-701,-132,-651,818,
180087,2018-06-30 12:43:13,2018-06-30,12:43:13,SENSORS,,,,,,,,,,,61,-419,79,-696,-145,-669,799,
180087,2018-06-30 12:43:14,2018-06-30,12:43:14,GPS,10,3802,36,0,0.9,44.801781,1.611127,267,0,203,61,-413,73,-698,-134,-650,814,
180087,2018-06-30 12:43:14,2018-06-30,12:43:14,SENSORS,,,,,,,,,,,61,-413,68,-692,-129,-653,831,
180087,2018-06-30 12:43:15,2018-06-30,12:43:15,GPS,10,3802,36,0,0.9,44.801781,1.611133,268,0,57,61,-411,70,-687,-135,-648,816,
180087,2018-06-30 12:43:15,2018-06-30,12:43:15,SENSORS,,,,,,,,,,,61,-409,69,-681,-129,-652,831,
